Ticker,Company,Industry,Sector,PE Ratio,Forward PE,DividendYield,Target Price,Price Percent to Target,Total Return,Current Price,Market Cap. (USD),IV,Sharpe Ratio,ETF,S&P 500,DJIA,Nasdaq 100
VONOY,   Vonovia Se,Real Estate Services,Real Estate,0,14.787,2.97,17,3.6,6.57,16.41,27006101100,42.772,0.2,,,,
VOXR,   Vox Royalty Cp,Other Precious Metals & Mining,Basic Materials,0,57.889,1.87,4.28,64.11,65.98,2.61,132039900,58.89,1.1,,,,
VOYA,   Voya Financial,Financial Conglomerates,Financial Services,13.086,8.862,2.17,89.5,8.39,10.56,82.57,7944885400,31.74,0.3,,,,
VPG,   Vishay Precisn,Scientific & Technical Instruments,Technology,24.364,23.304,0,27.25,12.98,12.98,24.12,319348800,34.84,0.4,,,,
VRA,   Vera Bradley,Footwear & Accessories,Consumer Cyclical,282.25,17.641,0,6.5,15.15,15.15,5.65,159499500,63.05,0.2,,,,
VRAR,   Glimpse Group,Software—Infrastructure,Technology,0,0,0,2.65,260.3,260.3,0.74,13445800,121.14,2.1,,,,
VRCA,   Verrica Pharma,Biotechnology,Healthcare,0,-1.742,0,5,323.73,323.73,1.18,53808000,161.25,2,,,,
VRDN,   Viridian Thera,Biotechnology,Healthcare,0,-4.76,0,41,104.08,104.08,20.09,1591328900,87.46,1.2,,,,
VRE,   Veris Residentl,REIT—Residential,Real Estate,0,-54.067,1.77,17.75,-0.28,1.49,17.8,1653620000,31.53,0,,,,
VREX,   Varex Imaging,Medical Devices,Healthcare,0,31.481,0,21,28.28,28.28,16.37,672807000,39.99,0.7,,,,
VRME,   Verifyme Inc,Security & Protection Services,Industrials,0,-2.597,0,2.25,276.76,276.76,0.6,6300000,62.318,4.4,,,,
VRN,   Veren Inc,Oil & Gas E&P,Energy,9.704,4.624,6.33,10.5,100.38,106.71,5.24,3224434000,60,1.8,,,,
VRNA,   Verona Phar-Adr,Biotechnology,Healthcare,0,-100.853,0,44,13.81,13.81,38.66,3090480400,63.38,0.2,,,,
VRNOF,   Verano Hldgs Cp,Drug Manufacturers - Specialty & Generic,Healthcare,0,-8.064,0,8,477.62,477.62,1.39,496980600,45.49,10.5,,,,
VRNS,   Varonis Systems,Software—Infrastructure,Technology,0,-68.609,0,62,22.14,22.14,50.76,5708977200,34.87,0.6,,,,
VRNT,   Verint Systems,Software—Infrastructure,Technology,36.788,22.073,0,36,48.27,48.27,24.28,1505602800,104.83,0.5,,,,
VRRM,   Verra Mobility,Infrastructure Operations,Industrials,39.133,26.097,0,29.5,25.64,25.64,23.48,3869504000,33.69,0.8,,,,
VRSK,   Verisk Analytic,Consulting Services,Industrials,44.675,42.021,0.53,290,0.33,0.86,289.05,40816750500,21.37,0,XLI,S&P 500,,Nasdaq 100
VRSN,   Verisign Inc,Software—Infrastructure,Technology,21.885,21.65,0,198.06,5.35,5.35,187.99,18065839000,28.93,0.2,,S&P 500,,
VRT,   Vertiv Holdings,Electrical Equipment & Parts,Industrials,85.44,41.817,0.12,145,13.14,13.26,128.16,48103574400,55.66,0.2,,,,
VRTS,   Virtus Investmt,Asset Management,Financial Services,14.977,8.218,3.62,226,-8.27,-4.65,246.37,1729517400,37.251,-0.1,,,,
VRTX,   Vertex Pharm,Biotechnology,Healthcare,0,27.282,0,535,17.08,17.08,456.97,1.18E+11,47.4,0.4,XLV,S&P 500,,Nasdaq 100
VS,   Versus Systems,Software - Application,Technology,0,-0.663,0,4.15,162.91,162.91,1.58,4345000,67.585,2.4,,,,
VSAT,   Viasat Inc,Communication Equipment,Technology,0,-4.424,0,16,64.61,64.61,9.72,1247950800,98.74,0.7,,,,
VSCO,   Victorias Secrt,Apparel Retail,Consumer Cyclical,23.943,19.925,0,30,-28.4,-28.4,41.9,3290407000,87.84,-0.3,,,,
VSEC,   Vse Corp,Aerospace & Defense,Industrials,56.338,26.264,0.34,132,14.85,15.19,114.93,2345721300,46.26,0.3,,,,
VSH,   Vishay Intertec,Semiconductors,Technology,29.823,17.779,2.06,21,13.57,15.63,18.49,2511681600,43.96,0.4,,,,
VST,   Vistra Corp,Utilities—Independent Power Producers,Utilities,28.977,23.409,0.57,161,4.44,5.01,154.16,52449856800,59.44,0.1,XLU,S&P 500,,
VSTM,   Verastem Inc,Biotechnology,Healthcare,0,-2.041,0,13,141.19,141.19,5.39,239908900,115.02,1.2,,,,
VSTS,   Vestis Corp,Rental & Leasing Services,Industrials,102.438,27.546,1.05,16,-2.38,-1.33,16.39,2155776700,36.59,0,,,,
VTAK,   Catheter Precsn,Medical Devices,Healthcare,0.138,-0.61,0,2,420.83,420.83,0.38,3040000,74.381,5.7,,,,
VTEX,   Vtex,Software—Application,Technology,123.6,34.307,0,10.75,73.95,73.95,6.18,1137305400,50.63,1.5,,,,
VTGN,   Vistagen Therap,Biotechnology,Healthcare,0,-1.425,0,12,344.44,344.44,2.7,75168000,93.83,3.7,,,,
VTLE,   Vital Energy,Oil & Gas E&P,Energy,2.192,4.436,0,37,11.88,11.88,33.07,1261620500,54.41,0.2,,,,
VTMX,   Corp Inmb Ves,Real Estate - Development,Real Estate,5.101,12.195,2.97,35,43.86,46.83,24.33,21018930300,42.772,1.1,,,,
VTOL,   Bristow Group,Oil & Gas Equipment & Services,Energy,20.161,13.889,0,48.5,29.33,29.33,37.5,1073625000,109.89,0.3,,,,
VTR,   Ventas Inc,REIT—Healthcare Facilities,Real Estate,0,202.628,2.89,71,13.11,16,62.77,26332642700,23.17,0.7,XLRE,S&P 500,,
VTRS,   Viatris Inc,Drug Manufacturers—Specialty & Generic,Healthcare,0,21.635,3.64,13.5,3.85,7.49,13,15516670000,32.03,0.2,,S&P 500,,
VTS,   Vitesse Energy,Oil & Gas E&P,Energy,19.19,27.657,7.51,26.88,-4.73,2.78,28.21,833323400,22.89,0.1,,,,
VTSI,   Virtra Inc,Software—Application,Technology,14.142,17.23,0,11.25,50.1,50.1,7.5,84300000,78.61,0.6,,,,
VTYX,   Ventyx Biosci,Biotechnology,Healthcare,0,-1.12,0,11,348.98,348.98,2.45,173239500,86,4.1,,,,
VUZI,   Vuzix Corp,Consumer Electronics,Technology,0,-5.34,0,2,-20.32,-20.32,2.51,184786200,159.48,-0.1,,,,
VVI,   Viad Corp,Specialty Business Services,Industrials,44.078,42.019,0,55,22.33,22.33,44.96,953152000,119.82,0.2,,,,
VVOS,   Vivos Therap,Medical Devices,Healthcare,0,-2.503,0,6.3,75.98,75.98,3.58,17327200,74.381,1,,,,
VVV,   Valvoline Inc,Auto & Truck Dealerships,Consumer Cyclical,24.018,21.048,0,44,12.39,12.39,39.15,5025685500,30.64,0.4,,,,
VVX,   V2X Inc,Aerospace & Defense,Industrials,214.536,29.591,0,72,19.86,19.86,60.07,1895809200,40.93,0.5,,,,
VWAGY,   Volkswagn-.1Adr,Auto Manufacturers,Consumer Cyclical,3.372,0,11.28,21.5,147.1,158.38,8.7,43612665000,81.423,1.9,,,,
VYGR,   Voyager Therapt,Biotechnology,Healthcare,9.955,-4.182,0,16,143.53,143.53,6.57,358919100,89.54,1.6,,,,
VYNE,   Vyne Therapeut,Biotechnology,Healthcare,0.86,0,0,5.88,107.6,107.6,2.83,41742500,102.779,1,,,,
VYX,   Ncr Voyix Cp,Information Technology Services,Technology,0,21.649,0,17,19.89,19.89,14.18,2069854600,36,0.6,,,,
VZ,   Verizon Comm,Telecom Services,Communication Services,18.974,9.414,6.18,47,7.23,13.41,43.83,1.85E+11,17.8,0.8,XLC,S&P 500,DJIA,
VZLA,   Vizsla Silver,Other Industrial Metals & Mining,Basic Materials,0,0,0,4.49,146.43,146.43,1.82,507325000,58.89,2.5,,,,
W,   Wayfair Inc,Internet Retail,Consumer Cyclical,0,-18.748,0,51,4.55,4.55,48.78,6113109600,66.12,0.1,,,,
WAB,   Wabtech,Railroads,Industrials,33.447,26.397,0.4,220,9.81,10.21,200.35,34438161500,28.82,0.4,XLI,S&P 500,,
WABC,   Westamer Bancp,Banks—Regional,Financial Services,10.222,12.901,3.1,54,-3.78,-0.68,56.12,1497842800,33.44,0,,,,
WAFD,   Wafd Inc,Banks—Regional,Financial Services,14.332,10.436,2.86,39,8.85,11.71,35.83,2914770500,42.94,0.3,,,,
WAL,   Western Allianc,Banks—Regional,Financial Services,14.338,10.274,1.63,100.5,8.33,9.96,92.77,10211193900,38.11,0.3,,,,
WALD,   Waldencast Plc,Household & Personal Products,Consumer Defensive,0,-15.116,0,6,84.62,84.62,3.25,396760000,53.569,1.6,,,,
WASH,   Wash Tr Bancorp,Banks—Regional,Financial Services,13.659,14.045,6.07,33.5,-8.14,-2.07,36.47,622542900,31.26,-0.1,,,,
WAT,   Waters Corp,Diagnostics & Research,Healthcare,36.892,32.125,0,372,-3.88,-3.88,387,22980060000,27.31,-0.1,XLV,S&P 500,,
WAY,   Waystar Hldg Cp,Health Information Services,Healthcare,0,77.472,0,36,20.93,20.93,29.77,5123119300,46.54,0.4,,,,
WB,   Weibo Corp Ads,Internet Content & Information,Communication Services,6.781,6.686,0,9.95,0.51,0.51,9.9,2318481000,54.63,0,,,,
WBA,   Walgreens Bai,Pharmaceutical Retailers,Healthcare,0,385.942,11.14,10,11.73,22.87,8.95,7738349000,61.76,0.4,XLP,S&P 500,,
WBD,   Warner Bros Dsc,Entertainment,Communication Services,0,-85.191,0,11,4.27,4.27,10.55,25880943500,47.17,0.1,XLC,S&P 500,,Nasdaq 100
WBS,   Webster Finl Cp,Banks—Regional,Financial Services,13.643,10.549,2.63,62,2.82,5.45,60.3,10336023000,34.4,0.2,,,,
WBTN,   Webtoon Entertn,Internet Content & Information,Communication Services,0,89.297,0,23,84.15,84.15,12.49,1602591900,58.64,1.4,,,,
WBUY,   Webuy Glbl Ltd,Internet Retail,Consumer Cyclical,0,-19.21,0,0.85,342.48,342.48,0.19,12828800,60.598,5.7,,,,
WBX,   Wallbox Bv,Electronic Components,Technology,0,-3.786,0,1.5,123.85,123.85,0.67,115085900,96.56,1.3,,,,
WCC,   Wesco Intl Inc,Industrial Distribution,Industrials,16.933,14.302,0.78,224,6.09,6.87,211.15,10346350000,31.11,0.2,,,,
WCN,   Waste Connectn,Waste Management,Industrials,52.621,40.134,0.66,200,4.42,5.08,191.54,49428812400,21.32,0.2,,,,
WD,   Walker & Dunlop,Mortgage Finance,Financial Services,38.986,22.569,2.36,120,9.93,12.29,109.16,3686333200,42.71,0.3,,,,
WDAY,   Workday Inc-A,Software—Application,Technology,42.21,76.645,0,290,12.81,12.81,257.06,68120900000,32.54,0.4,,,,Nasdaq 100
WDC,   Western Digital,Computer Hardware,Technology,78.78,10.026,0,90,25.54,25.54,71.69,24783949900,42.5,0.6,XLK,S&P 500,,
WDFC,   Wd 40 Co,Specialty Chemicals,Basic Materials,53.584,45.422,1.27,301,9.71,10.98,274.35,3717442500,20.47,0.5,,,,
WEAV,   Weave Comuncatn,Health Information Services,Healthcare,0,-40.223,0,17,18.06,18.06,14.4,1047888000,46.63,0.4,,,,
WEC,   Wec Energy Grp,Utilities—Regulated Electric,Utilities,24.015,18.809,3.35,100.5,2.32,5.67,98.22,31071897000,19.44,0.3,XLU,S&P 500,,
WELL,   Welltower Inc,REIT—Healthcare Facilities,Real Estate,84.618,72.506,2,141,6.13,8.13,132.85,82724366500,22,0.4,XLRE,S&P 500,,
WELL,   Welltower Inc,REIT—Healthcare Facilities,Real Estate,84.618,72.506,2,141,6.13,8.13,132.85,82724366500,22,0.4,XLRE,S&P 500,,
WEN,   Wendys Co/The,Restaurants,Consumer Cyclical,18.989,17.191,5.54,20,12.04,17.58,17.85,3638722500,27.92,0.6,,,,
WERN,   Werner Entrprs,Trucking,Industrials,54.986,30.011,1.37,35,-12.81,-11.44,40.14,2481053400,28.45,-0.4,,,,
WES,   Western Midstrm,Oil & Gas Midstream,Energy,10.322,11.38,8.79,40,-0.89,7.9,40.36,15359401600,20.24,0.4,,,,
WEST,   Westrock Coffee,Packaged Foods,Consumer Defensive,0,259,0,12,54.44,54.44,7.77,731856300,59.98,0.9,,,,
WEX,   Wex Inc,Software—Infrastructure,Technology,23.634,18.207,0,200,7.53,7.53,186,7399080000,37.03,0.2,,,,
WFC,   Wells Fargo-New,Banks—Diversified,Financial Services,15.414,13.432,2.13,69,-6.93,-4.8,74.14,2.47E+11,29.17,-0.2,XLF,S&P 500,,
WFG,   West Fraser Tmb,Lumber & Wood Production,Basic Materials,0,19.24,1.36,118.5,24.72,26.08,95.01,7624552500,52.43,0.5,,,,
WFRD,   Weatherford Int,Oil & Gas Equipment & Services,Energy,11.867,11.032,1.2,135,59.1,60.3,84.85,6164352500,45.15,1.3,,,,
WGO,   Winnebago,Recreational Vehicles,Consumer Cyclical,128.977,13.753,2.34,64,12.78,15.12,56.75,1641210000,40.31,0.4,,,,
WGS,   Genedx Holdings,Health Information Services,Healthcare,0,-105.704,0,75,-0.07,-0.07,75.05,2061623500,91.02,0,,,,
WH,   Wyndham Hot&Res,Lodging,Consumer Cyclical,30.949,21.399,1.55,100,2.25,3.8,97.8,7607862000,31.46,0.1,,,,
WHD,   Cactus Inc-A,Oil & Gas Equipment & Services,Energy,23.581,20.766,0.78,61,-8.91,-8.13,66.97,5329472600,31.47,-0.3,,,,
WHF,   Whitehorse Finl,Asset Management,Financial Services,23.178,7.273,14.65,11.5,10.26,24.91,10.43,242393200,28.13,0.9,,,,
WHR,   Whirlpool Corp,"Furnishings, Fixtures & Appliances",Consumer Cyclical,10.865,9.366,6.32,113.62,2.92,9.24,110.39,6086904600,34.4,0.3,,,,
WINA,   Winmark Corp,Specialty Retail,Consumer Cyclical,37.395,0,0.86,445,8.78,9.64,409.1,1440032000,60.598,0.2,,,,
WING,   Wingstop Inc,Restaurants,Consumer Cyclical,96.056,70.844,0.33,370,12.96,13.29,327.55,9567735500,37.71,0.4,,,,
WIT,   Wipro Ltd-Adr,Information Technology Services,Technology,54.462,24.416,0.17,5.6,-20.9,-20.73,7.08,36996044400,32.63,-0.6,,,,
WIX,   Wix.Com Ltd,Software—Infrastructure,Technology,136.472,56.694,0,240,9.23,9.23,219.72,12045050400,42.3,0.2,,,,
WK,   Workiva Inc,Software—Application,Technology,0,-172.298,0,103,4.88,4.88,98.21,5439851900,43.55,0.1,,,,
WKC,   World Kinect Cp,Oil & Gas Refining & Marketing,Energy,12.872,12.365,2.32,32,9.51,11.83,29.22,1697097600,28.81,0.4,,,,
WKEY,   Wisekey Int Hld,Semiconductors,Technology,0,-0.423,0,3.72,86.88,86.88,1.99,13412600,67.585,1.3,,,,
WKHS,   Workhorse Group,Auto Manufacturers,Consumer Cyclical,0,-0.977,0,1.13,11.39,11.39,1.01,41389800,219.72,0.1,,,,
WKSP,   Worksport Ltd,Auto Parts,Consumer Cyclical,0,-1.813,0,1.5,150.67,150.67,0.6,19764000,181.48,0.8,,,,
WLDN,   Willdan Group,Engineering & Construction,Industrials,26.287,28.836,0,55,27.58,27.58,43.11,609144300,82.81,0.3,,,,
WLK,   Westlake Chem,Specialty Chemicals,Basic Materials,175.917,16.372,1.63,155,22.37,24,126.66,16302408600,34.72,0.7,,,,
WLKP,   Westlake Chemcl,Chemicals,Basic Materials,13.64,14.157,7.91,26,8.92,16.83,23.87,841178800,17.08,1,,,,
WLY,   Wiley (John) A,Publishing,Communication Services,0,16.785,2.78,53,6.32,9.1,49.85,2705858000,48.44,0.2,,,,
WM,   Waste Mgmt-New,Waste Management,Industrials,34.353,28.36,1.33,229,1.77,3.1,225.01,90312263700,17.52,0.2,XLI,S&P 500,,
WMB,   Williams Cos,Oil & Gas Midstream,Energy,23.983,27.201,3.37,56,-1.06,2.31,56.6,68995966000,23.39,0.1,XLE,S&P 500,,
WMG,   Warner Music Gp,Entertainment,Communication Services,38.964,20.992,2.14,36,11.32,13.46,32.34,16751796600,31.7,0.4,,,,
WMMVY,   Wal-Mart Mx-Adr,Discount Stores,Consumer Defensive,18,15.27,2.17,38.68,43.26,45.43,27,47104200000,49.016,0.9,,,,
WMS,   Adv Drainag Sys,Building Products & Equipment,Industrials,21.541,19.664,0.48,171,26.4,26.88,135.28,10486905600,38.75,0.7,,,,
WMT,   Walmart Inc,Discount Stores,Consumer Defensive,38.481,34.315,0.99,98,4.8,5.79,93.51,7.52E+11,21.32,0.3,XLP,S&P 500,DJIA,
WNC,   Wabash National,Farm & Heavy Construction Machinery,Industrials,0,15.403,1.63,21.5,9.41,11.04,19.65,851631000,35.33,0.3,,,,
WNEB,   Western Ne Bcp,Banks - Regional,Financial Services,17.962,16.482,3,9,-3.64,-0.64,9.34,196326800,41.337,0,,,,
WOLF,   Wolfspeed Inc,Semiconductors,Technology,0,-3.361,0,13,23.81,23.81,10.5,1340955000,137.68,0.2,,,,
WOOF,   Petco Hlth&Well,Specialty Retail,Consumer Cyclical,0,-56.901,0,4.25,-17.79,-17.79,5.17,1613815500,127.89,-0.1,,,,
WOR,   Worthington Ent,Metal Fabrication,Industrials,64.656,13.863,1.62,49,18.41,20.03,41.38,2079758800,43.47,0.5,,,,
WOW,   Wideopenwst Inc,Telecom Services,Communication Services,0,-8.586,0,6.15,19.65,19.65,5.14,435769200,65.33,0.3,,,,
WPC,   Wp Carey Inc,REIT—Diversified,Real Estate,22.059,23.749,6.25,60,7.51,13.76,55.81,12214018500,18.18,0.8,,,,
WPM,   Wheaton Prc Mtl,Gold,Basic Materials,47.09,32.997,1.01,77.5,22.82,23.83,63.1,28626577000,32.01,0.7,,,,
WPP,   Wpp Plc,Advertising Agencies,Communication Services,46.576,20.617,4.58,45.5,-17.21,-12.63,54.96,12478118400,24.01,-0.5,,,,
WPRT,   Westport Fuel,Auto Parts,Consumer Cyclical,0,-7.083,0,13,176.01,176.01,4.71,81341700,63,2.8,,,,
WRB,   Berkley (Wr) Cp,Insurance—Property & Casualty,Financial Services,16.287,14.385,0.48,65,2.33,2.81,63.52,24205566400,22.04,0.1,,S&P 500,,
WRBY,   Warby Parker,Medical Instruments & Supplies,Healthcare,0,268.824,0,20,-12.47,-12.47,22.85,2322931000,50.66,-0.2,,,,
WRLD,   World Acceptanc,Credit Services,Financial Services,8.215,8.785,0,116,-3.48,-3.48,120.18,691035000,56.62,-0.1,,,,
WRN,   Western Copper,Other Industrial Metals & Mining,Basic Materials,0,-50.698,0,4.25,289.91,289.91,1.09,216070700,64.823,4.5,,,,
WS,   Worthington Stl,Steel,Basic Materials,17.742,12.866,1.4,40,-10.53,-9.13,44.71,2270373800,54.13,-0.2,,,,
WSBC,   Wesbanco Inc,Banks—Regional,Financial Services,16.737,16.657,4.2,35,0.06,4.26,34.98,2339112600,21.93,0.2,,,,
WSC,   Willscot Hldgs,Rental & Leasing Services,Industrials,314.167,20.742,0,40,6.1,6.1,37.7,6965452000,41.84,0.1,,,,
WSFS,   Wsfs Finl Corp,Banks—Regional,Financial Services,13.449,14.004,1,54,-8.54,-7.54,59.04,3477456000,60.35,-0.1,,,,
WSM,   Williams-Sonoma,Specialty Retail,Consumer Cyclical,21.512,21.186,1.66,170,-6.59,-4.93,181.99,22402969000,39.81,-0.1,,,,
WSO,   Watsco Inc,Industrial Distribution,Industrials,41.833,36.603,1.99,475,-12.52,-10.53,542.99,21925936200,32.4,-0.3,,,,
WSR,   Whitestone Reit,REIT—Retail,Real Estate,35.146,29.559,3.41,16,11.03,14.44,14.41,729866500,20.63,0.7,,,,
WST,   West Pharm Svc,Medical Instruments & Supplies,Healthcare,47.758,42.987,0.26,355,10.29,10.55,321.89,23311273800,32.43,0.3,XLV,S&P 500,,
WT,   Wisdomtree Inc,Asset Management,Financial Services,36.774,15.67,1.03,13.75,20.61,21.64,11.4,1665540000,37.68,0.6,,,,
WTBA,   West Bancorp,Banks—Regional,Financial Services,18.37,13.331,4.19,23,-1.41,2.78,23.33,392643900,36.43,0.1,,,,
WTFC,   Wintrust Finl,Banks—Regional,Financial Services,14.284,13.455,1.31,135,-0.93,0.38,136.27,9060592300,31.82,0,,,,
WTI,   W&T Offshore,Oil & Gas E&P,Energy,0,-4.109,2.09,10,429.1,431.19,1.89,278510400,67.99,6.3,,,,
WTKWY,   Wolters Kluwer,Specialty Business Services,Industrials,37.616,29.414,1.43,180.1,6.4,7.83,169.27,40374280400,41.735,0.2,,,,
WTRG,   Essential Utils,Utilities—Regulated Water,Utilities,19.935,18.748,3.24,44.5,12.18,15.42,39.67,10893778700,23.08,0.7,,,,
WTS,   Watts Water Tec,Specialty Industrial Machinery,Industrials,25.647,24.224,0.8,202,-5.56,-4.76,213.9,7129287000,27.76,-0.2,,,,
WTTR,   Select Watr Sol,Oil & Gas Equipment & Services,Energy,25.237,17.264,1.87,17,14.17,16.04,14.89,1776525900,39.77,0.4,,,,
WTW,   Willis Twrs Wat,Insurance Brokers,Financial Services,0,18.249,1.1,336,2.11,3.21,329.06,33146213800,24.55,0.1,XLF,S&P 500,,
WU,   Western Union,Credit Services,Financial Services,5.556,6.03,8.48,12,10.19,18.67,10.89,3678642000,37.76,0.5,,,,
WULF,   Terawulf Inc,Capital Markets,Financial Services,0,40.958,0,9.75,34.11,34.11,7.27,2805565700,115.58,0.3,,,,
WVE,   Wave Life Sci,Biotechnology,Healthcare,0,-13.301,0,22,56.7,56.7,14.04,2141380800,69.54,0.8,,,,
WW,   Ww Intl Inc,Personal Services,Consumer Cyclical,0,-8.897,0,1,-22.48,-22.48,1.29,103019400,159.06,-0.1,,,,
WWD,   Woodward Inc,Aerospace & Defense,Industrials,30.145,24.997,0.56,198.5,9.57,10.13,181.17,10712582100,31.34,0.3,,,,
WWW,   Wolverine World,Footwear & Accessories,Consumer Cyclical,0,16.191,1.7,25,5.57,7.27,23.68,1896057600,66.06,0.1,,,,
WY,   Weyerhaeuser Co,REIT—Specialty,Real Estate,43.452,38.776,2.5,37,16.65,19.15,31.72,23047117600,27.16,0.7,XLRE,S&P 500,,
WYNN,   Wynn Resrts Ltd,Resorts & Casinos,Consumer Cyclical,11.256,17.981,1.04,115,22.65,23.69,93.76,10296723200,35.59,0.7,XLY,S&P 500,,
WYY,   Widepoint Corp,Information Technology Services,Technology,0,-41.333,0,6.5,31.05,31.05,4.96,48608000,125.33,0.2,,,,
X,   Utd States Stl,Steel,Basic Materials,23.842,13.542,0.49,44,16.8,17.29,37.67,8482153900,109.27,0.2,,,,
XAIR,   Beyond Air Inc,Medical Devices,Healthcare,0,-1.024,0,2,265.63,265.63,0.55,39704500,140.11,1.9,,,,
XEL,   Xcel Energy Inc,Utilities—Regulated Electric,Utilities,21.068,18.569,3.08,70.5,-0.7,2.38,71,40771040000,15.4,0.2,XLU,S&P 500,,Nasdaq 100
XELB,   Xcel Brands Inc,Apparel Manufacturing,Consumer Cyclical,0,6.851,0,2.5,264.91,264.91,0.69,16270200,59.44,4.5,,,,
XENE,   Xenon Pharmact,Biotechnology,Healthcare,0,-11.705,0,58.96,40.38,40.38,42,3202080000,70.49,0.6,,,,
XERS,   Xeris Biopharma,Biotechnology,Healthcare,0,-15.088,0,5,46.2,46.2,3.42,509853600,68.73,0.7,,,,
XGN,   Exagen Inc,Diagnostics & Research,Healthcare,0,-7.39,0,6,27.66,27.66,4.7,82908000,86.25,0.3,,,,
XHR,   Xenia Htls&Rsrt,REIT—Hotel & Motel,Real Estate,70.739,56.103,3.11,17,4.49,7.6,16.27,1656611400,29.69,0.3,,,,
XLO,   Xilio Therapeut,Biotechnology,Healthcare,0,-1.522,0,4.5,341.18,341.18,1.02,44839200,102.779,3.3,,,,
XMTR,   Xometry Inc,Specialty Industrial Machinery,Industrials,0,-53.561,0,28,-12.5,-12.5,32,1585920000,71.82,-0.2,,,,
XNCR,   Xencor Inc,Biotechnology,Healthcare,0,-8.597,0,32.5,22.18,22.18,26.6,1861468000,102.779,0.2,,,,
XOM,   Exxon Mobil Crp,Oil & Gas Integrated,Energy,14.654,14.029,3.36,135,14.73,18.09,117.67,5.17E+11,20.61,0.9,XLE,S&P 500,,
XOMA,   Xoma Royalty,Biotechnology,Healthcare,0,-57.564,6.65,89,181.11,187.76,31.66,372954800,59.97,3.1,,,,
XOS,   Xos Inc,Farm & Heavy Construction Machinery,Industrials,0,-1.057,0,9.5,137.5,137.5,4,32120000,64.905,2.1,,,,
XPEL,   Xpel Inc,Auto Parts,Consumer Cyclical,26.114,21.866,0,56,22.54,22.54,45.7,1263605000,57.84,0.4,,,,
XPER,   Xperi Inc,Software—Application,Technology,0,-6.621,0,16.5,77.99,77.99,9.27,415574100,49.2,1.6,,,,
XPL,   Solitario Resrc,Other Industrial Metals & Mining,Basic Materials,0,-9.983,0,1.6,167.11,167.11,0.6,48864000,58.89,2.8,,,,
XPO,   Xpo Inc,Trucking,Industrials,49.792,37.418,0,150,-2.19,-2.19,153.36,17851104000,45.14,0,,,,
XPOF,   Xponentl Fitnes,Leisure,Consumer Cyclical,0,11.351,0,20,29.37,29.37,15.46,746718000,66.39,0.4,,,,
XPON,   Expion360 Inc,Electrical Equipment & Parts,Industrials,0,0,0,4,91.39,91.39,2.09,4389000,110.061,0.8,,,,
XPRO,   Expro Grp Hldgs,Oil & Gas Equipment & Services,Energy,97.857,10.96,0,21,53.28,53.28,13.7,1609750000,57.81,0.9,,,,
XRAY,   Dentsply Sirona,Medical Instruments & Supplies,Healthcare,0,22.142,3.23,23.5,21.2,24.43,19.39,3854344200,41.56,0.6,,,,
XRX,   Xerox Holdings,Information Technology Services,Technology,0,6.682,10.72,8,-9.6,1.12,8.85,1100674500,47.06,0,,,,
XTNT,   Xtant Medical,Medical Devices,Healthcare,0,-6.667,0,2.25,462.5,462.5,0.4,55604000,113.22,4.1,,,,
XYL,   Xylem Inc,Specialty Industrial Machinery,Industrials,36.693,31.835,1.13,150,17.47,18.6,127.69,31022285500,24.7,0.8,XLI,S&P 500,,
XYLO,   Xylo Technology,Medical Devices,Healthcare,0,0.576,0,12,229.67,229.67,3.64,2657200,135.83,1.7,,,,
YALA,   Yalla Group Ltd,Software—Application,Technology,5.797,5.232,0,6.1,42.19,42.19,4.29,680136600,37.27,1.1,,,,
YCBD,   Cbdmd Inc,Drug Manufacturers - Specialty & Generic,Healthcare,0,0,0,2,307.33,307.33,0.49,1842400,53.569,5.7,,,,
YELP,   Yelp Inc,Internet Content & Information,Communication Services,23.36,16.102,0,36.5,-4.72,-4.72,38.31,2521564200,33.49,-0.1,,,,
YETI,   Yeti Holdings,Leisure,Consumer Cyclical,17.874,15.221,0,44.5,7.77,7.77,41.29,3502630700,39.19,0.2,,,,
YEXT,   Yext Inc,Software—Infrastructure,Technology,0,31.037,0,7.25,-13.48,-13.48,8.38,1071969600,90,-0.1,,,,
YMAB,   Y-Mabs Theraptc,Biotechnology,Healthcare,0,-17.363,0,22.5,112.87,112.87,10.57,473430300,91.41,1.2,,,,
YORW,   York Water Co,Utilities—Regulated Water,Utilities,23.703,22.928,2.46,46,31.13,33.59,35.08,504099600,26.46,1.3,,,,
YOU,   Clear Secure,Software—Application,Technology,30.093,23.965,1.94,30.5,17.85,19.79,25.88,3607930800,43.65,0.5,,,,
